stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
11.8,205,23,33,14,other,no,no,male,yes,yes,yes,yes,yes,2,0.444668,yes,no,yes,yes,yes,0.889336
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.0,179,35,41,9,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.3984064,yes,yes,yes,yes,yes,0.7968128
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,158,85,26,4,position_abolished,no,no,male,yes,yes,yes,yes,yes,6,0.4225352,yes,yes,yes,yes,yes,0.8450704
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,138,54,32,2,other,no,no,female,yes,no,yes,yes,no,3,0.5225806,no,no,yes,yes,yes,1.0451612
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,29,1,other,no,yes,female,yes,yes,yes,yes,no,1,0.4198895,no,yes,yes,yes,yes,0.839779
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.5,115,86,38,3,other,yes,no,male,yes,yes,no,no,no,4,0.523077,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,200,59,57,1,slack_work,no,no,male,yes,yes,yes,no,no,8,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,30,1,slack_work,no,no,male,yes,yes,no,no,no,2,0.4189815,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,197,34,53,15,other,no,no,female,yes,yes,yes,no,no,5,0.4872727,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,229,84,37,3,seasonal_job_ended,no,no,male,yes,no,no,no,no,10,0.6007905,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,291,23,25,1,position_abolished,no,no,female,yes,yes,no,no,no,10,0.5168539,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,196,35,47,3,position_abolished,no,no,female,yes,no,yes,yes,no,3,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,24,2,slack_work,no,no,male,yes,yes,yes,no,no,2,0.521164,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.2,178,91,27,4,slack_work,no,yes,female,yes,no,yes,no,no,2,0.3555556,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,23,6,slack_work,no,no,male,yes,yes,no,no,no,2,0.5240964,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,170,21,38,4,other,yes,no,male,yes,yes,yes,yes,yes,3,0.4983923,yes,no,yes,yes,yes,0.9967846
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,49,2,slack_work,yes,no,male,yes,yes,yes,yes,no,1,0.4170403,yes,yes,yes,yes,yes,0.8340806
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,33,9,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.5210728,yes,yes,yes,yes,yes,1.0421456
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,225,59,43,23,other,no,yes,female,yes,yes,yes,yes,no,10,0.3755274,no,yes,yes,yes,yes,0.7510548
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,193,87,46,3,other,no,no,male,yes,no,yes,yes,no,5,0.2751092,yes,no,yes,yes,yes,0.5502184
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,167,56,44,11,other,no,no,male,yes,no,yes,yes,no,4,0.3883721,yes,yes,yes,yes,yes,0.7767442
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,197,73,57,4,other,no,no,female,yes,yes,no,no,no,2,0.5185185,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,30,3,slack_work,no,no,female,yes,yes,no,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.5,125,58,36,12,slack_work,no,no,male,yes,no,no,yes,yes,4,0.2358491,yes,yes,yes,yes,yes,0.4716982
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,35,8,other,no,no,male,yes,yes,yes,yes,no,1,0.3962617,yes,yes,yes,yes,yes,0.7925234
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.2,175,57,23,3,slack_work,yes,no,male,yes,no,no,no,no,10,0.5,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,200,95,33,5,slack_work,yes,no,female,yes,yes,yes,yes,no,5,0.522293,no,yes,yes,yes,yes,1.044586
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,31,5,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.5246637,yes,yes,yes,yes,yes,1.0493274
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,31,9,other,no,no,male,yes,yes,yes,no,no,4,0.3675,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,166,93,49,3,slack_work,no,no,male,yes,yes,yes,yes,no,7,0.2710952,yes,yes,yes,yes,yes,0.5421904
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.6,205,52,46,1,position_abolished,no,no,male,yes,yes,yes,no,no,9,0.5136778,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,126,46,28,2,slack_work,no,no,male,yes,no,yes,no,no,6,0.2853717,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,266,23,32,3,slack_work,yes,no,male,yes,yes,no,no,no,8,0.52,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,37,4,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.519774,yes,yes,yes,yes,yes,1.039548
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,166,93,52,1,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.3961538,yes,yes,yes,yes,yes,0.7923076
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.2,197,34,28,4,other,no,no,female,yes,no,yes,no,no,6,0.5232068,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,184,31,28,4,position_abolished,no,no,male,yes,no,yes,yes,yes,9,0.3822785,yes,yes,yes,yes,yes,0.764557
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.5,162,42,35,2,other,no,no,male,yes,no,yes,yes,no,6,0.5387324,yes,no,yes,yes,yes,1.0774648
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.8,149,88,35,1,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.5185185,yes,no,yes,yes,yes,1.037037
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.5,205,72,22,1,slack_work,yes,no,female,yes,yes,yes,no,no,4,0.5179487,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.2,158,31,41,10,other,no,no,male,yes,yes,yes,yes,no,2,0.2878788,yes,yes,yes,yes,yes,0.5757576
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,228,22,43,2,position_abolished,no,no,male,yes,yes,yes,yes,no,6,0.5991561,yes,no,yes,yes,yes,1.1983122
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,125,21,29,2,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.3125,yes,yes,yes,yes,yes,0.625
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,125,21,25,4,other,no,no,male,yes,yes,no,yes,no,1,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,210,93,52,2,slack_work,no,no,male,yes,yes,no,no,no,10,0.3908046,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,241,23,37,7,slack_work,no,no,male,yes,no,no,no,no,6,0.43762,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,24,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.5017301,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,26,2,other,no,no,male,yes,yes,no,no,no,2,0.5185185,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,50,25,other,no,no,male,yes,yes,yes,no,no,1,0.2939068,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,190,47,28,3,slack_work,no,yes,male,yes,yes,no,no,no,5,0.5525424,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.9,173,82,29,2,slack_work,no,no,female,yes,no,no,no,no,4,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.7,189,71,23,8,slack_work,no,no,male,yes,no,yes,yes,yes,5,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,252,16,23,3,slack_work,no,no,female,yes,yes,yes,yes,yes,9,0.4978166,no,yes,yes,yes,yes,0.9956332
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,125,21,39,2,other,no,no,male,yes,yes,yes,yes,no,1,0.4965517,yes,no,yes,yes,yes,0.9931034
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.0,129,45,41,8,position_abolished,no,no,male,yes,no,yes,yes,no,2,0.3677249,yes,no,yes,yes,yes,0.7354498
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.2,197,34,34,15,slack_work,yes,no,female,yes,yes,yes,yes,no,6,0.37251,no,yes,yes,yes,yes,0.74502
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,161,33,38,5,other,no,yes,female,yes,no,yes,yes,no,3,0.4782609,no,yes,yes,yes,yes,0.9565218
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,175,59,25,1,other,no,no,male,yes,yes,no,no,no,5,0.4981818,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.1,196,35,29,5,other,no,yes,female,yes,yes,no,yes,no,6,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,27,3,other,no,no,male,yes,yes,no,no,no,2,0.3925926,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,150,59,25,4,other,no,no,female,yes,yes,yes,yes,yes,3,0.5023041,no,no,yes,yes,yes,1.0046082
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.6,90,64,32,5,other,no,no,female,yes,no,yes,yes,no,1,0.5030303,no,yes,yes,yes,yes,1.0060606
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,125,21,21,2,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.2231405,yes,yes,yes,yes,yes,0.446281
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,158,85,24,1,slack_work,no,no,male,yes,yes,no,no,no,6,0.4978903,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,183,15,38,2,other,no,yes,male,yes,yes,yes,yes,yes,5,0.509915,yes,no,yes,yes,yes,1.01983
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,190,93,39,8,other,yes,no,female,yes,yes,no,yes,yes,9,0.3924528,yes,no,yes,yes,yes,0.7849056
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,272,14,49,23,position_abolished,no,yes,male,yes,yes,yes,no,no,9,0.4534413,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,166,93,28,1,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.3956044,yes,no,yes,yes,yes,0.7912088
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,28,2,slack_work,no,no,male,yes,yes,yes,no,no,1,0.5022421,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
2.7,144,46,28,4,slack_work,no,no,male,yes,no,yes,no,no,10,0.3701299,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,25,4,other,no,no,male,yes,yes,no,yes,yes,1,0.5238096,no,yes,yes,yes,yes,1.0476192
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.6,229,34,31,10,other,no,no,male,yes,yes,yes,yes,yes,7,0.3809524,yes,yes,yes,yes,yes,0.7619048
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.2,178,91,21,1,other,no,no,male,yes,yes,no,no,no,2,0.5201613,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,145,82,25,1,slack_work,no,no,male,yes,no,no,yes,no,1,0.3632287,no,yes,yes,yes,yes,0.7264574
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,22,1,position_abolished,no,no,female,yes,yes,no,no,no,1,0.4206896,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,34,8,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.4181287,yes,no,yes,yes,yes,0.8362574
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,188,94,44,2,slack_work,no,no,female,yes,no,yes,no,no,8,0.4961538,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.1,130,85,29,2,other,no,yes,male,yes,no,no,no,no,1,0.1625561,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,42,2,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.3065421,yes,yes,yes,yes,yes,0.6130842
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,260,21,61,15,slack_work,no,no,male,yes,yes,yes,no,no,10,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.8,150,63,46,2,other,no,no,male,yes,yes,yes,no,no,9,0.3324324,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,245,56,37,4,other,no,no,female,yes,no,yes,no,no,10,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,168,33,34,1,slack_work,yes,no,female,yes,yes,no,no,no,6,0.4788733,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.5,205,72,39,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.41,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,190,93,60,20,other,no,yes,male,yes,yes,yes,no,no,9,0.3927126,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,291,23,21,3,slack_work,no,no,male,yes,yes,no,no,no,10,0.5196629,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.4,196,31,25,1,other,no,no,female,yes,no,yes,yes,yes,10,0.5,no,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.5,180,21,20,1,other,yes,yes,female,yes,yes,no,no,no,4,0.5028571,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.5,185,91,34,2,seasonal_job_ended,no,no,male,yes,yes,yes,yes,no,3,0.3706564,yes,yes,yes,yes,yes,0.7413128
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,197,34,31,4,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.4888889,yes,no,yes,yes,yes,0.9777778
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,43,14,slack_work,no,yes,male,yes,yes,yes,yes,no,2,0.3314815,yes,no,yes,yes,yes,0.662963
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.2,166,87,27,2,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,49,6,other,no,no,male,yes,yes,no,no,no,4,0.35,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,167,56,26,1,slack_work,no,no,male,yes,no,yes,no,no,4,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,166,93,48,8,other,no,no,female,yes,yes,yes,no,no,8,0.3974359,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,140,61,35,2,other,no,yes,female,yes,yes,no,no,no,6,0.6184211,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,192,83,30,1,slack_work,no,no,male,yes,no,yes,no,no,5,0.522449,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,194,84,54,5,slack_work,no,yes,female,yes,no,no,no,no,3,0.6021506,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,58,13,other,yes,no,female,yes,yes,no,no,no,1,0.4170403,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,158,81,27,1,slack_work,no,no,male,yes,no,no,no,no,2,0.1979167,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,105,43,39,4,slack_work,yes,no,female,yes,yes,no,no,no,2,0.5873016,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,41,4,slack_work,no,yes,female,yes,yes,yes,yes,yes,1,0.2934363,no,yes,yes,yes,yes,0.5868726
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,241,23,21,2,slack_work,no,no,male,yes,yes,no,no,no,6,0.5207101,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,224,23,45,8,other,no,no,male,yes,no,yes,yes,no,4,0.52,yes,yes,yes,yes,yes,1.04
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,27,3,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.2435897,yes,yes,yes,yes,yes,0.4871794
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,23,2,slack_work,no,no,male,yes,yes,yes,no,no,1,0.3206751,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,184,56,28,1,other,no,no,male,yes,no,yes,yes,yes,6,0.5026455,yes,no,yes,yes,yes,1.005291
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,197,92,28,5,slack_work,no,no,male,yes,no,no,no,no,3,0.6491228,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,26,1,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.5185185,yes,yes,yes,yes,yes,1.037037
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,150,54,39,6,other,no,no,male,yes,no,no,no,no,4,0.5,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.4,183,72,24,1,other,no,no,male,yes,yes,no,no,no,1,0.4573991,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.2,166,61,27,1,slack_work,no,no,female,yes,no,no,no,no,8,0.6160714,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.4,203,74,23,1,other,no,no,female,yes,yes,no,yes,yes,6,0.5065963,no,yes,yes,yes,yes,1.0131926
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,150,63,22,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.547619,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,48,28,slack_work,no,no,male,yes,no,yes,no,no,4,0.294,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,145,22,28,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.6183206,yes,yes,yes,yes,yes,1.2366412
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,177,41,34,9,position_abolished,no,no,male,yes,no,yes,yes,yes,1,0.3924303,yes,yes,yes,yes,yes,0.7848606
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,27,4,other,no,no,male,yes,yes,no,no,no,1,0.5186567,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,225,55,34,3,other,no,no,male,yes,no,yes,yes,yes,6,0.5197889,yes,no,yes,yes,yes,1.0395778
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,175,59,35,4,other,no,yes,male,yes,yes,no,no,no,6,0.2189974,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,180,21,60,3,slack_work,no,no,male,yes,yes,yes,no,no,6,0.5,yes,yes,no,no,no,0.0
